invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,weekday,hour,total_amount
9785,WALM065,Texas City,Home and lifestyle,77.0,3.0,2021-11-08,1900-01-01 13:26:00,Cash,4.0,0.33,Monday,13,231.0
9786,WALM050,Victoria,Fashion accessories,24.0,1.0,2021-03-18,1900-01-01 10:57:00,Credit card,4.0,0.48,Thursday,10,24.0
9787,WALM086,Rosenberg,Home and lifestyle,56.0,3.0,2021-06-15,1900-01-01 07:17:00,Cash,3.0,0.33,Tuesday,7,168.0
9788,WALM065,Texas City,Fashion accessories,52.0,3.0,2023-09-21,1900-01-01 13:50:00,Cash,4.0,0.33,Thursday,13,156.0
9789,WALM087,Waxahachie,Home and lifestyle,56.0,2.0,2022-10-03,1900-01-01 08:42:00,Cash,3.0,0.33,Monday,8,112.0
9790,WALM055,Waxahachie,Fashion accessories,70.0,1.0,2022-08-17,1900-01-01 07:43:00,Cash,6.0,0.33,Wednesday,7,70.0
9791,WALM086,Rosenberg,Home and lifestyle,15.0,2.0,2021-07-21,1900-01-01 08:11:00,Cash,5.0,0.33,Wednesday,8,30.0
9792,WALM073,Seguin,Fashion accessories,48.0,3.0,2023-03-31,1900-01-01 15:44:00,Cash,5.0,0.33,Friday,15,144.0
9793,WALM035,San Angelo,Home and lifestyle,56.0,1.0,2022-03-27,1900-01-01 07:03:00,Cash,7.0,0.48,Sunday,7,56.0
9794,WALM089,Southlake,Fashion accessories,39.0,1.0,2022-10-01,1900-01-01 10:52:00,Cash,4.0,0.33,Saturday,10,39.0
9795,WALM087,Waxahachie,Home and lifestyle,67.0,1.0,2022-06-02,1900-01-01 13:55:00,Cash,3.0,0.33,Thursday,13,67.0
9796,WALM082,Weslaco,Fashion accessories,76.0,1.0,2022-03-10,1900-01-01 15:48:00,Cash,7.0,0.33,Thursday,15,76.0
9797,WALM003,San Antonio,Home and lifestyle,85.0,3.0,2020-07-08,1900-01-01 08:06:00,Cash,5.0,0.48,Wednesday,8,255.0
9798,WALM073,Seguin,Fashion accessories,41.0,1.0,2022-10-03,1900-01-01 08:53:00,Cash,6.0,0.33,Monday,8,41.0
9799,WALM055,Waxahachie,Home and lifestyle,76.0,3.0,2022-03-12,1900-01-01 08:28:00,Cash,5.0,0.33,Saturday,8,228.0
9800,WALM084,Schertz,Fashion accessories,21.0,3.0,2021-07-13,1900-01-01 07:48:00,Cash,6.0,0.33,Tuesday,7,63.0
9801,WALM055,Waxahachie,Home and lifestyle,24.0,2.0,2022-01-27,1900-01-01 13:08:00,Cash,3.0,0.33,Thursday,13,48.0
9802,WALM074,Weslaco,Fashion accessories,26.0,3.0,2023-10-08,1900-01-01 16:24:00,Cash,3.0,0.33,Sunday,16,78.0
9803,WALM029,Round Rock,Home and lifestyle,34.0,1.0,2022-07-14,1900-01-01 09:11:00,Cash,4.0,0.48,Thursday,9,34.0
9804,WALM025,Waco,Fashion accessories,45.0,1.0,2020-01-20,1900-01-01 06:45:00,Cash,5.0,0.48,Monday,6,45.0
9805,WALM087,Waxahachie,Home and lifestyle,31.0,3.0,2023-12-31,1900-01-01 10:38:00,Cash,6.0,0.33,Sunday,10,93.0
9806,WALM025,Waco,Fashion accessories,52.0,1.0,2023-01-03,1900-01-01 13:34:00,Cash,6.0,0.48,Tuesday,13,52.0
9807,WALM056,Rowlett,Home and lifestyle,33.0,2.0,2021-07-01,1900-01-01 15:40:00,Cash,6.0,0.33,Thursday,15,66.0
9808,WALM089,Southlake,Fashion accessories,47.0,2.0,2022-10-31,1900-01-01 09:23:00,Cash,4.0,0.33,Monday,9,94.0
9809,WALM069,Rockwall,Home and lifestyle,68.0,1.0,2021-04-26,1900-01-01 07:22:00,Cash,3.0,0.33,Monday,7,68.0
9810,WALM074,Weslaco,Fashion accessories,30.0,3.0,2021-01-24,1900-01-01 16:49:00,Cash,4.0,0.33,Sunday,16,90.0
9811,WALM009,Plano,Home and lifestyle,84.0,3.0,2020-05-08,1900-01-01 08:39:00,Cash,4.0,0.48,Friday,8,252.0
9812,WALM075,San Marcos,Fashion accessories,78.0,1.0,2020-10-10,1900-01-01 10:15:00,Cash,7.0,0.33,Saturday,10,78.0
9813,WALM035,San Angelo,Home and lifestyle,85.0,2.0,2023-11-03,1900-01-01 14:04:00,Cash,7.0,0.48,Friday,14,170.0
9814,WALM035,San Angelo,Fashion accessories,71.0,3.0,2023-01-10,1900-01-01 11:32:00,Cash,6.0,0.48,Tuesday,11,213.0
9815,WALM074,Weslaco,Home and lifestyle,31.0,1.0,2021-02-27,1900-01-01 13:11:00,Cash,4.0,0.33,Saturday,13,31.0
9816,WALM073,Seguin,Fashion accessories,17.0,2.0,2022-11-30,1900-01-01 07:38:00,Cash,5.0,0.33,Wednesday,7,34.0
9817,WALM069,Rockwall,Home and lifestyle,27.0,2.0,2021-03-23,1900-01-01 09:20:00,Cash,6.0,0.33,Tuesday,9,54.0
9818,WALM055,Waxahachie,Fashion accessories,78.0,3.0,2020-05-15,1900-01-01 15:36:00,Cash,3.0,0.33,Friday,15,234.0
9819,WALM089,Southlake,Home and lifestyle,34.0,2.0,2023-03-25,1900-01-01 07:03:00,Cash,7.0,0.33,Saturday,7,68.0
9820,WALM009,Plano,Fashion accessories,22.0,1.0,2022-01-14,1900-01-01 11:21:00,Cash,6.0,0.48,Friday,11,22.0
9821,WALM069,Rockwall,Home and lifestyle,26.0,3.0,2022-02-17,1900-01-01 09:29:00,Cash,3.0,0.33,Thursday,9,78.0
9822,WALM075,San Marcos,Fashion accessories,36.0,3.0,2023-08-28,1900-01-01 16:36:00,Cash,5.0,0.33,Monday,16,108.0
9823,WALM032,Tyler,Home and lifestyle,65.0,3.0,2023-03-19,1900-01-01 14:56:00,Cash,3.0,0.48,Sunday,14,195.0
9824,WALM075,San Marcos,Fashion accessories,24.0,1.0,2020-07-13,1900-01-01 11:33:00,Cash,3.0,0.33,Monday,11,24.0
9825,WALM029,Round Rock,Home and lifestyle,54.0,1.0,2020-10-13,1900-01-01 15:17:00,Cash,7.0,0.48,Tuesday,15,54.0
9826,WALM029,Round Rock,Fashion accessories,58.0,3.0,2020-01-24,1900-01-01 10:33:00,Cash,5.0,0.48,Friday,10,174.0
9827,WALM055,Waxahachie,Home and lifestyle,56.0,2.0,2021-08-21,1900-01-01 11:53:00,Cash,5.0,0.33,Saturday,11,112.0
9828,WALM086,Rosenberg,Fashion accessories,54.0,2.0,2021-06-12,1900-01-01 10:51:00,Cash,4.0,0.33,Saturday,10,108.0
9829,WALM055,Waxahachie,Home and lifestyle,83.0,1.0,2023-03-04,1900-01-01 09:15:00,Cash,7.0,0.33,Saturday,9,83.0
9830,WALM046,Temple,Fashion accessories,35.0,2.0,2020-12-24,1900-01-01 07:58:00,Cash,4.0,0.48,Thursday,7,70.0
9831,WALM086,Rosenberg,Home and lifestyle,69.0,1.0,2022-01-15,1900-01-01 10:13:00,Cash,4.0,0.33,Saturday,10,69.0
9832,WALM065,Texas City,Fashion accessories,82.0,1.0,2021-10-12,1900-01-01 16:47:00,Cash,4.0,0.33,Tuesday,16,82.0
9833,WALM025,Waco,Home and lifestyle,68.0,2.0,2022-04-06,1900-01-01 11:25:00,Cash,5.0,0.48,Wednesday,11,136.0
9834,WALM073,Seguin,Fashion accessories,63.0,1.0,2022-12-23,1900-01-01 12:52:00,Cash,5.0,0.33,Friday,12,63.0
9835,WALM069,Rockwall,Home and lifestyle,35.0,3.0,2022-11-09,1900-01-01 16:27:00,Cash,4.0,0.33,Wednesday,16,105.0
9836,WALM029,Round Rock,Fashion accessories,18.0,3.0,2022-06-08,1900-01-01 15:07:00,Cash,5.0,0.48,Wednesday,15,54.0
9837,WALM058,Port Arthur,Home and lifestyle,80.0,1.0,2021-03-21,1900-01-01 13:34:00,Cash,7.0,0.33,Sunday,13,80.0
9838,WALM035,San Angelo,Fashion accessories,59.0,1.0,2021-10-21,1900-01-01 08:30:00,Cash,5.0,0.48,Thursday,8,59.0
9839,WALM054,Sherman,Home and lifestyle,45.0,3.0,2021-04-01,1900-01-01 16:36:00,Cash,3.0,0.21,Thursday,16,135.0
9840,WALM030,Richardson,Fashion accessories,69.0,3.0,2022-01-25,1900-01-01 07:17:00,Cash,3.0,0.48,Tuesday,7,207.0
9841,WALM082,Weslaco,Home and lifestyle,78.0,3.0,2021-03-24,1900-01-01 12:20:00,Cash,6.0,0.33,Wednesday,12,234.0
9842,WALM075,San Marcos,Fashion accessories,74.0,2.0,2022-07-08,1900-01-01 14:32:00,Cash,7.0,0.33,Friday,14,148.0
9843,WALM056,Rowlett,Home and lifestyle,33.0,1.0,2021-08-07,1900-01-01 12:21:00,Cash,5.0,0.33,Saturday,12,33.0
9844,WALM056,Rowlett,Fashion accessories,34.0,2.0,2022-10-04,1900-01-01 06:46:00,Cash,7.0,0.33,Tuesday,6,68.0
9845,WALM050,Victoria,Home and lifestyle,60.0,3.0,2022-10-23,1900-01-01 12:35:00,Credit card,7.0,0.48,Sunday,12,180.0
9846,WALM058,Port Arthur,Fashion accessories,48.0,1.0,2023-07-28,1900-01-01 08:06:00,Cash,4.0,0.33,Friday,8,48.0
9847,WALM065,Texas City,Home and lifestyle,78.0,1.0,2020-09-16,1900-01-01 16:25:00,Cash,5.0,0.33,Wednesday,16,78.0
9848,WALM035,San Angelo,Fashion accessories,33.0,1.0,2022-04-04,1900-01-01 16:09:00,Cash,4.0,0.48,Monday,16,33.0
9849,WALM065,Texas City,Home and lifestyle,38.0,3.0,2020-03-13,1900-01-01 10:17:00,Cash,5.0,0.33,Friday,10,114.0
9850,WALM038,Sugar Land,Fashion accessories,54.0,3.0,2023-05-18,1900-01-01 13:15:00,Cash,5.0,0.48,Thursday,13,162.0
9851,WALM009,Plano,Home and lifestyle,52.0,2.0,2022-04-01,1900-01-01 10:33:00,Cash,3.0,0.48,Friday,10,104.0
9852,WALM056,Rowlett,Fashion accessories,25.0,3.0,2022-10-07,1900-01-01 11:12:00,Cash,5.0,0.33,Friday,11,75.0
9853,WALM058,Port Arthur,Home and lifestyle,44.0,1.0,2022-11-24,1900-01-01 15:42:00,Cash,7.0,0.33,Thursday,15,44.0
9854,WALM038,Sugar Land,Fashion accessories,70.0,1.0,2023-09-10,1900-01-01 14:34:00,Cash,6.0,0.48,Sunday,14,70.0
9855,WALM046,Temple,Home and lifestyle,18.0,3.0,2022-05-28,1900-01-01 09:51:00,Cash,6.0,0.48,Saturday,9,54.0
9856,WALM046,Temple,Fashion accessories,81.0,1.0,2022-11-15,1900-01-01 07:59:00,Cash,5.0,0.48,Tuesday,7,81.0
9857,WALM074,Weslaco,Home and lifestyle,29.0,1.0,2023-07-11,1900-01-01 10:33:00,Cash,7.0,0.33,Tuesday,10,29.0
9858,WALM029,Round Rock,Fashion accessories,18.0,1.0,2021-03-10,1900-01-01 08:08:00,Cash,7.0,0.48,Wednesday,8,18.0
9859,WALM029,Round Rock,Home and lifestyle,28.0,3.0,2021-03-12,1900-01-01 11:03:00,Cash,3.0,0.48,Friday,11,84.0
9860,WALM069,Rockwall,Fashion accessories,73.0,3.0,2022-07-21,1900-01-01 14:00:00,Cash,4.0,0.33,Thursday,14,219.0
9861,WALM073,Seguin,Home and lifestyle,31.0,3.0,2021-09-08,1900-01-01 15:20:00,Cash,4.0,0.33,Wednesday,15,93.0
9862,WALM073,Seguin,Fashion accessories,83.0,2.0,2020-12-06,1900-01-01 08:33:00,Cash,7.0,0.33,Sunday,8,166.0
9863,WALM038,Sugar Land,Home and lifestyle,63.0,1.0,2020-07-10,1900-01-01 12:25:00,Cash,3.0,0.48,Friday,12,63.0
9864,WALM009,Plano,Fashion accessories,75.0,1.0,2022-03-27,1900-01-01 16:33:00,Cash,5.0,0.48,Sunday,16,75.0
9865,WALM029,Round Rock,Home and lifestyle,23.0,1.0,2020-01-15,1900-01-01 17:00:00,Cash,3.0,0.48,Wednesday,17,23.0
9866,WALM074,Weslaco,Fashion accessories,72.0,3.0,2020-11-30,1900-01-01 09:36:00,Cash,3.0,0.33,Monday,9,216.0
9867,WALM046,Temple,Home and lifestyle,31.0,3.0,2022-09-02,1900-01-01 09:25:00,Cash,6.0,0.48,Friday,9,93.0
9868,WALM055,Waxahachie,Fashion accessories,36.0,1.0,2021-06-06,1900-01-01 07:42:00,Cash,7.0,0.33,Sunday,7,36.0
9869,WALM073,Seguin,Home and lifestyle,57.0,1.0,2022-03-22,1900-01-01 15:19:00,Cash,7.0,0.33,Tuesday,15,57.0
9870,WALM089,Southlake,Fashion accessories,32.0,1.0,2020-05-14,1900-01-01 11:14:00,Cash,4.0,0.33,Thursday,11,32.0
9871,WALM025,Waco,Home and lifestyle,29.0,1.0,2022-07-22,1900-01-01 08:27:00,Cash,3.0,0.48,Friday,8,29.0
9872,WALM056,Rowlett,Fashion accessories,47.0,2.0,2020-03-14,1900-01-01 08:29:00,Cash,3.0,0.33,Saturday,8,94.0
9873,WALM029,Round Rock,Home and lifestyle,43.0,2.0,2023-11-14,1900-01-01 16:08:00,Cash,6.0,0.48,Tuesday,16,86.0
9874,WALM075,San Marcos,Fashion accessories,50.0,1.0,2020-09-20,1900-01-01 09:58:00,Cash,5.0,0.33,Sunday,9,50.0
9875,WALM087,Waxahachie,Home and lifestyle,41.0,2.0,2020-02-18,1900-01-01 13:39:00,Cash,3.0,0.33,Tuesday,13,82.0
9876,WALM055,Waxahachie,Fashion accessories,48.0,2.0,2023-01-08,1900-01-01 10:52:00,Cash,3.0,0.33,Sunday,10,96.0
9877,WALM025,Waco,Home and lifestyle,20.0,1.0,2022-02-24,1900-01-01 06:12:00,Cash,4.0,0.48,Thursday,6,20.0
9878,WALM069,Rockwall,Fashion accessories,35.0,1.0,2020-08-05,1900-01-01 06:40:00,Cash,6.0,0.33,Wednesday,6,35.0
9879,WALM003,San Antonio,Home and lifestyle,29.0,1.0,2022-10-01,1900-01-01 13:14:00,Cash,4.0,0.48,Saturday,13,29.0
9880,WALM086,Rosenberg,Fashion accessories,28.0,2.0,2022-11-10,1900-01-01 09:34:00,Cash,5.0,0.33,Thursday,9,56.0
9881,WALM099,Weatherford,Home and lifestyle,45.0,2.0,2023-04-29,1900-01-01 09:27:00,Cash,4.0,0.18,Saturday,9,90.0
9882,WALM082,Weslaco,Fashion accessories,73.0,1.0,2023-05-25,1900-01-01 08:03:00,Cash,5.0,0.33,Thursday,8,73.0
9883,WALM069,Rockwall,Home and lifestyle,81.0,2.0,2021-05-09,1900-01-01 12:23:00,Cash,5.0,0.33,Sunday,12,162.0
9884,WALM084,Schertz,Fashion accessories,56.0,2.0,2020-11-27,1900-01-01 14:13:00,Cash,6.0,0.33,Friday,14,112.0
9885,WALM065,Texas City,Home and lifestyle,15.0,1.0,2023-12-29,1900-01-01 15:06:00,Cash,7.0,0.33,Friday,15,15.0
9886,WALM025,Waco,Fashion accessories,67.0,2.0,2023-01-18,1900-01-01 06:58:00,Cash,3.0,0.48,Wednesday,6,134.0
9887,WALM032,Tyler,Home and lifestyle,75.0,3.0,2022-08-02,1900-01-01 12:28:00,Cash,6.0,0.48,Tuesday,12,225.0
9888,WALM029,Round Rock,Fashion accessories,29.0,1.0,2022-03-05,1900-01-01 13:59:00,Cash,5.0,0.48,Saturday,13,29.0
9889,WALM065,Texas City,Home and lifestyle,84.0,1.0,2022-12-25,1900-01-01 06:46:00,Cash,5.0,0.33,Sunday,6,84.0
9890,WALM038,Sugar Land,Fashion accessories,73.0,1.0,2022-07-28,1900-01-01 11:12:00,Cash,4.0,0.48,Thursday,11,73.0
9891,WALM099,Weatherford,Home and lifestyle,47.0,2.0,2022-01-10,1900-01-01 12:49:00,Cash,5.0,0.18,Monday,12,94.0
9892,WALM069,Rockwall,Fashion accessories,47.0,1.0,2021-10-06,1900-01-01 16:10:00,Cash,3.0,0.33,Wednesday,16,47.0
9893,WALM029,Round Rock,Home and lifestyle,57.0,1.0,2022-11-12,1900-01-01 06:07:00,Cash,5.0,0.48,Saturday,6,57.0
9894,WALM073,Seguin,Fashion accessories,35.0,3.0,2023-01-10,1900-01-01 08:42:00,Cash,5.0,0.33,Tuesday,8,105.0
9895,WALM054,Sherman,Home and lifestyle,84.0,3.0,2021-06-18,1900-01-01 06:59:00,Cash,4.0,0.21,Friday,6,252.0
9896,WALM075,San Marcos,Fashion accessories,22.0,3.0,2020-05-01,1900-01-01 15:57:00,Cash,3.0,0.33,Friday,15,66.0
9897,WALM025,Waco,Home and lifestyle,70.0,1.0,2022-08-23,1900-01-01 11:28:00,Cash,3.0,0.48,Tuesday,11,70.0
9898,WALM056,Rowlett,Fashion accessories,79.0,2.0,2020-12-23,1900-01-01 12:50:00,Cash,6.0,0.33,Wednesday,12,158.0
9899,WALM032,Tyler,Home and lifestyle,62.0,2.0,2021-07-04,1900-01-01 14:14:00,Cash,4.0,0.48,Sunday,14,124.0
9900,WALM074,Weslaco,Fashion accessories,26.0,3.0,2020-10-24,1900-01-01 15:14:00,Cash,6.0,0.33,Saturday,15,78.0
9901,WALM069,Rockwall,Home and lifestyle,43.0,3.0,2022-04-14,1900-01-01 10:01:00,Cash,7.0,0.33,Thursday,10,129.0
9902,WALM082,Weslaco,Fashion accessories,44.0,2.0,2023-12-18,1900-01-01 09:39:00,Cash,5.0,0.33,Monday,9,88.0
9903,WALM030,Richardson,Home and lifestyle,43.0,2.0,2020-08-27,1900-01-01 09:10:00,Cash,3.0,0.48,Thursday,9,86.0
9904,WALM038,Sugar Land,Fashion accessories,71.0,3.0,2020-08-28,1900-01-01 13:00:00,Cash,5.0,0.48,Friday,13,213.0
9905,WALM032,Tyler,Home and lifestyle,35.0,3.0,2022-11-12,1900-01-01 08:54:00,Cash,6.0,0.48,Saturday,8,105.0
9906,WALM035,San Angelo,Fashion accessories,73.0,2.0,2021-07-09,1900-01-01 14:12:00,Cash,7.0,0.48,Friday,14,146.0
9907,WALM089,Southlake,Home and lifestyle,63.0,3.0,2020-10-10,1900-01-01 07:05:00,Cash,3.0,0.33,Saturday,7,189.0
9908,WALM038,Sugar Land,Fashion accessories,39.0,2.0,2022-02-28,1900-01-01 06:50:00,Cash,4.0,0.48,Monday,6,78.0
9909,WALM099,Weatherford,Home and lifestyle,82.0,2.0,2022-11-18,1900-01-01 12:34:00,Cash,3.0,0.18,Friday,12,164.0
9910,WALM089,Southlake,Fashion accessories,31.0,3.0,2023-01-05,1900-01-01 15:38:00,Cash,4.0,0.33,Thursday,15,93.0
9911,WALM029,Round Rock,Home and lifestyle,44.0,1.0,2021-02-24,1900-01-01 15:07:00,Cash,6.0,0.48,Wednesday,15,44.0
9912,WALM054,Sherman,Fashion accessories,27.0,2.0,2020-06-20,1900-01-01 13:19:00,Cash,4.0,0.33,Saturday,13,54.0
9913,WALM082,Weslaco,Home and lifestyle,47.0,2.0,2021-07-19,1900-01-01 16:51:00,Cash,7.0,0.33,Monday,16,94.0
9914,WALM058,Port Arthur,Fashion accessories,29.0,1.0,2020-12-03,1900-01-01 12:13:00,Cash,7.0,0.33,Thursday,12,29.0
9915,WALM056,Rowlett,Home and lifestyle,52.0,3.0,2022-04-01,1900-01-01 15:24:00,Cash,6.0,0.33,Friday,15,156.0
9916,WALM035,San Angelo,Fashion accessories,28.0,2.0,2022-03-03,1900-01-01 11:55:00,Cash,3.0,0.48,Thursday,11,56.0
9917,WALM009,Plano,Home and lifestyle,37.0,3.0,2022-02-25,1900-01-01 16:49:00,Cash,5.0,0.48,Friday,16,111.0
9918,WALM075,San Marcos,Fashion accessories,33.0,3.0,2020-04-10,1900-01-01 14:39:00,Cash,3.0,0.33,Friday,14,99.0
9919,WALM082,Weslaco,Home and lifestyle,25.0,3.0,2023-08-03,1900-01-01 10:34:00,Cash,7.0,0.33,Thursday,10,75.0
9920,WALM089,Southlake,Fashion accessories,83.0,3.0,2020-09-30,1900-01-01 14:22:00,Cash,3.0,0.33,Wednesday,14,249.0
9921,WALM032,Tyler,Home and lifestyle,28.0,1.0,2023-09-23,1900-01-01 07:49:00,Cash,4.0,0.48,Saturday,7,28.0
9922,WALM003,San Antonio,Fashion accessories,53.0,1.0,2021-11-04,1900-01-01 15:51:00,Cash,5.0,0.48,Thursday,15,53.0
9923,WALM065,Texas City,Home and lifestyle,45.0,3.0,2023-09-17,1900-01-01 15:17:00,Cash,6.0,0.33,Sunday,15,135.0
9924,WALM074,Weslaco,Fashion accessories,60.0,2.0,2020-06-10,1900-01-01 11:43:00,Cash,5.0,0.33,Wednesday,11,120.0
9925,WALM046,Temple,Home and lifestyle,17.0,1.0,2022-09-27,1900-01-01 16:20:00,Cash,4.0,0.48,Tuesday,16,17.0
9926,WALM087,Waxahachie,Fashion accessories,53.0,1.0,2021-07-27,1900-01-01 12:45:00,Cash,7.0,0.33,Tuesday,12,53.0
9927,WALM089,Southlake,Home and lifestyle,50.0,1.0,2023-11-03,1900-01-01 07:18:00,Cash,7.0,0.33,Friday,7,50.0
9928,WALM025,Waco,Fashion accessories,38.0,2.0,2023-11-23,1900-01-01 08:58:00,Cash,4.0,0.48,Thursday,8,76.0
9929,WALM029,Round Rock,Home and lifestyle,51.0,2.0,2022-12-27,1900-01-01 10:39:00,Cash,6.0,0.48,Tuesday,10,102.0
9930,WALM046,Temple,Fashion accessories,74.0,2.0,2021-10-02,1900-01-01 10:02:00,Cash,7.0,0.48,Saturday,10,148.0
9931,WALM032,Tyler,Home and lifestyle,29.0,3.0,2021-06-26,1900-01-01 07:38:00,Cash,3.0,0.48,Saturday,7,87.0
9932,WALM030,Richardson,Fashion accessories,24.0,3.0,2021-05-05,1900-01-01 10:15:00,Cash,4.0,0.48,Wednesday,10,72.0
9933,WALM084,Schertz,Home and lifestyle,66.0,3.0,2020-11-24,1900-01-01 12:21:00,Cash,3.0,0.33,Tuesday,12,198.0
9934,WALM082,Weslaco,Fashion accessories,70.0,2.0,2020-10-06,1900-01-01 07:17:00,Cash,3.0,0.33,Tuesday,7,140.0
9935,WALM069,Rockwall,Home and lifestyle,23.0,2.0,2020-05-05,1900-01-01 10:06:00,Cash,7.0,0.33,Tuesday,10,46.0
9936,WALM073,Seguin,Fashion accessories,17.0,3.0,2022-05-12,1900-01-01 12:12:00,Cash,7.0,0.33,Thursday,12,51.0
9937,WALM074,Weslaco,Home and lifestyle,50.0,3.0,2021-12-14,1900-01-01 10:48:00,Cash,4.0,0.33,Tuesday,10,150.0
9938,WALM086,Rosenberg,Fashion accessories,41.0,3.0,2020-09-08,1900-01-01 12:33:00,Cash,3.0,0.33,Tuesday,12,123.0
9939,WALM029,Round Rock,Home and lifestyle,28.0,3.0,2020-12-04,1900-01-01 10:53:00,Cash,5.0,0.48,Friday,10,84.0
9940,WALM050,Victoria,Fashion accessories,22.0,1.0,2020-07-17,1900-01-01 07:31:00,Credit card,5.0,0.48,Friday,7,22.0
9941,WALM075,San Marcos,Home and lifestyle,19.0,3.0,2021-10-28,1900-01-01 10:14:00,Cash,7.0,0.33,Thursday,10,57.0
9942,WALM009,Plano,Fashion accessories,72.0,2.0,2021-04-18,1900-01-01 13:42:00,Cash,3.0,0.48,Sunday,13,144.0
9943,WALM030,Richardson,Home and lifestyle,48.0,1.0,2021-08-01,1900-01-01 08:40:00,Cash,5.0,0.48,Sunday,8,48.0
9944,WALM082,Weslaco,Fashion accessories,67.0,2.0,2021-11-20,1900-01-01 06:34:00,Cash,3.0,0.33,Saturday,6,134.0
9945,WALM009,Plano,Home and lifestyle,34.0,3.0,2020-12-24,1900-01-01 13:57:00,Cash,3.0,0.48,Thursday,13,102.0
9946,WALM075,San Marcos,Fashion accessories,47.0,1.0,2022-12-16,1900-01-01 10:17:00,Cash,6.0,0.33,Friday,10,47.0
9947,WALM054,Sherman,Home and lifestyle,52.0,2.0,2021-08-23,1900-01-01 06:35:00,Cash,5.0,0.21,Monday,6,104.0
9948,WALM087,Waxahachie,Fashion accessories,21.0,3.0,2022-11-21,1900-01-01 06:44:00,Cash,7.0,0.33,Monday,6,63.0
9949,WALM069,Rockwall,Home and lifestyle,37.0,2.0,2020-12-19,1900-01-01 08:47:00,Cash,6.0,0.33,Saturday,8,74.0
9950,WALM038,Sugar Land,Fashion accessories,17.0,1.0,2023-11-27,1900-01-01 09:15:00,Cash,3.0,0.48,Monday,9,17.0
9951,WALM082,Weslaco,Home and lifestyle,58.0,2.0,2020-08-07,1900-01-01 12:39:00,Cash,6.0,0.33,Friday,12,116.0
9952,WALM035,San Angelo,Fashion accessories,76.0,3.0,2021-02-10,1900-01-01 16:34:00,Cash,6.0,0.48,Wednesday,16,228.0
9953,WALM084,Schertz,Home and lifestyle,68.0,3.0,2021-06-13,1900-01-01 10:52:00,Cash,5.0,0.33,Sunday,10,204.0
9954,WALM046,Temple,Fashion accessories,40.0,1.0,2020-08-22,1900-01-01 14:38:00,Cash,6.0,0.48,Saturday,14,40.0
9955,WALM054,Sherman,Home and lifestyle,61.0,3.0,2021-05-12,1900-01-01 07:46:00,Cash,3.0,0.21,Wednesday,7,183.0
9956,WALM003,San Antonio,Fashion accessories,17.0,3.0,2020-10-29,1900-01-01 07:13:00,Cash,4.0,0.48,Thursday,7,51.0
9957,WALM029,Round Rock,Home and lifestyle,53.0,1.0,2023-06-20,1900-01-01 13:41:00,Cash,4.0,0.48,Tuesday,13,53.0
9958,WALM084,Schertz,Fashion accessories,35.0,2.0,2022-10-04,1900-01-01 14:58:00,Cash,7.0,0.33,Tuesday,14,70.0
9959,WALM065,Texas City,Home and lifestyle,36.0,1.0,2022-11-03,1900-01-01 10:26:00,Cash,4.0,0.33,Thursday,10,36.0
9960,WALM054,Sherman,Fashion accessories,42.0,1.0,2022-10-12,1900-01-01 09:56:00,Cash,3.0,0.33,Wednesday,9,42.0
9961,WALM046,Temple,Home and lifestyle,70.0,3.0,2022-02-05,1900-01-01 06:19:00,Cash,3.0,0.48,Saturday,6,210.0
9962,WALM035,San Angelo,Fashion accessories,53.0,2.0,2021-08-14,1900-01-01 16:01:00,Cash,7.0,0.48,Saturday,16,106.0
9963,WALM038,Sugar Land,Home and lifestyle,70.0,2.0,2020-10-14,1900-01-01 13:04:00,Cash,6.0,0.48,Wednesday,13,140.0
9964,WALM025,Waco,Fashion accessories,60.0,3.0,2021-05-20,1900-01-01 07:33:00,Cash,7.0,0.48,Thursday,7,180.0
9965,WALM035,San Angelo,Home and lifestyle,68.0,1.0,2023-06-04,1900-01-01 15:34:00,Cash,6.0,0.48,Sunday,15,68.0
9966,WALM035,San Angelo,Fashion accessories,23.0,1.0,2022-04-18,1900-01-01 06:01:00,Cash,5.0,0.48,Monday,6,23.0
9967,WALM073,Seguin,Home and lifestyle,76.0,2.0,2022-09-04,1900-01-01 11:49:00,Cash,3.0,0.33,Sunday,11,152.0
9968,WALM025,Waco,Fashion accessories,85.0,1.0,2023-03-25,1900-01-01 14:31:00,Cash,3.0,0.48,Saturday,14,85.0
9969,WALM058,Port Arthur,Home and lifestyle,42.0,3.0,2021-12-04,1900-01-01 09:38:00,Cash,3.0,0.33,Saturday,9,126.0
9970,WALM046,Temple,Fashion accessories,26.0,2.0,2020-04-16,1900-01-01 15:23:00,Cash,7.0,0.48,Thursday,15,52.0
9971,WALM099,Weatherford,Home and lifestyle,83.0,1.0,2022-02-11,1900-01-01 15:54:00,Cash,6.0,0.18,Friday,15,83.0
9972,WALM009,Plano,Fashion accessories,24.0,1.0,2021-02-03,1900-01-01 16:53:00,Cash,7.0,0.48,Wednesday,16,24.0
9973,WALM065,Texas City,Home and lifestyle,53.0,3.0,2021-11-29,1900-01-01 08:24:00,Cash,6.0,0.33,Monday,8,159.0
9974,WALM065,Texas City,Fashion accessories,52.0,1.0,2020-02-19,1900-01-01 12:40:00,Cash,7.0,0.33,Wednesday,12,52.0
